X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.267993,43.832644,7851060,1370122,2013,2013-08-13T04:00:00.000Z,1133,11,STEELES AVE E,MIDDLEFIELD RD, ,Major Arterial,Scarborough,43.832644,-79.267993,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Vehicle Owner,unknown, ,0, , , , , , , , , , , ,Yes, , , ,Yes,Yes, ,Yes,Yes,Yes, , , ,42,,,130,,728
-79.267993,43.832644,7851061,1370122,2013,2013-08-13T04:00:00.000Z,1133,11,STEELES AVE E,MIDDLEFIELD RD, ,Major Arterial,Scarborough,43.832644,-79.267993,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Passenger,50 to 54,Fatal,30, , , , , , , , , , , ,Yes, , , ,Yes,Yes, ,Yes,Yes,Yes, , , ,42,,,130,,729
-79.267993,43.832644,7851062,1370122,2013,2013-08-13T04:00:00.000Z,1133,11,STEELES AVE E,MIDDLEFIELD RD, ,Major Arterial,Scarborough,43.832644,-79.267993,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,35 to 39,Major,0,West,Municipal Transit Bus (TTC),Stopped,Driving Properly,Normal, , , , , , ,Yes, , , ,Yes,Yes, ,Yes,Yes,Yes, , , ,42,,,130,,730
-79.267993,43.832644,7851063,1370122,2013,2013-08-13T04:00:00.000Z,1133,11,STEELES AVE E,MIDDLEFIELD RD, ,Major Arterial,Scarborough,43.832644,-79.267993,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Passenger,20 to 24,Minor,0, , , , , , , , , , , ,Yes, , , ,Yes,Yes, ,Yes,Yes,Yes, , , ,42,,,130,,731
-79.267993,43.832644,7851064,1370122,2013,2013-08-13T04:00:00.000Z,1133,11,STEELES AVE E,MIDDLEFIELD RD, ,Major Arterial,Scarborough,43.832644,-79.267993,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Passenger,unknown,Minimal,0, , , , , , , , , , , ,Yes, , , ,Yes,Yes, ,Yes,Yes,Yes, , , ,42,,,130,,732
-79.267993,43.832644,7851065,1370122,2013,2013-08-13T04:00:00.000Z,1133,11,STEELES AVE E,MIDDLEFIELD RD, ,Major Arterial,Scarborough,43.832644,-79.267993,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Passenger,5 to 9,Minimal,0, , , , , , , , , , , ,Yes, , , ,Yes,Yes, ,Yes,Yes,Yes, , , ,42,,,130,,733
-79.267993,43.832644,7851066,1370122,2013,2013-08-13T04:00:00.000Z,1133,11,STEELES AVE E,MIDDLEFIELD RD, ,Major Arterial,Scarborough,43.832644,-79.267993,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Passenger,30 to 34,Minor,0, , , , , , , , , , , ,Yes, , , ,Yes,Yes, ,Yes,Yes,Yes, , , ,42,,,130,,734
-79.267993,43.832644,7851067,1370122,2013,2013-08-13T04:00:00.000Z,1133,11,STEELES AVE E,MIDDLEFIELD RD, ,Major Arterial,Scarborough,43.832644,-79.267993,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Passenger,55 to 59,Minor,0, , , , , , , , , , , ,Yes, , , ,Yes,Yes, ,Yes,Yes,Yes, , , ,42,,,130,,735
-79.267993,43.832644,7851068,1370122,2013,2013-08-13T04:00:00.000Z,1133,11,STEELES AVE E,MIDDLEFIELD RD, ,Major Arterial,Scarborough,43.832644,-79.267993,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Passenger,15 to 19,Minor,0, , , , , , , , , , , ,Yes, , , ,Yes,Yes, ,Yes,Yes,Yes, , , ,42,,,130,,736
-79.267993,43.832644,7851069,1370122,2013,2013-08-13T04:00:00.000Z,1133,11,STEELES AVE E,MIDDLEFIELD RD, ,Major Arterial,Scarborough,43.832644,-79.267993,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Passenger,20 to 24,Minor,0, , , , , , , , , , , ,Yes, , , ,Yes,Yes, ,Yes,Yes,Yes, , , ,42,,,130,,737
-79.267993,43.832644,7851070,1370122,2013,2013-08-13T04:00:00.000Z,1133,11,STEELES AVE E,MIDDLEFIELD RD, ,Major Arterial,Scarborough,43.832644,-79.267993,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Passenger,30 to 34,Minor,0, , , , , , , , , , , ,Yes, , , ,Yes,Yes, ,Yes,Yes,Yes, , , ,42,,,130,,738
-79.267993,43.832644,7851071,1370122,2013,2013-08-13T04:00:00.000Z,1133,11,STEELES AVE E,MIDDLEFIELD RD, ,Major Arterial,Scarborough,43.832644,-79.267993,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Major,0,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Unknown, , , ,Yes, , , ,Yes,Yes, ,Yes,Yes,Yes, , , ,42,,,130,,739
-79.352901,43.666148,80512538,6000789815,2016,2016-05-08T04:00:00.000Z,1133,11,BROADVIEW AVE,JACK LAYTON WAY, ,Minor Arterial,Toronto and East York,43.666148,-79.352901,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,70 to 74,None,0,North,"Automobile, Station Wagon",Pulling Away from Shoulder or Curb,Failed to Yield Right of Way,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,55,,,68,,740
-79.352901,43.666148,80512539,6000789815,2016,2016-05-08T04:00:00.000Z,1133,11,BROADVIEW AVE,JACK LAYTON WAY, ,Minor Arterial,Toronto and East York,43.666148,-79.352901,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Motorcycle Driver,30 to 34,Major,0,North,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,55,,,68,,741
-79.52689,43.617745,6625521,1232571,2011,2011-05-10T04:00:00.000Z,1134,11,F G GARDINER XY Expr W,KIPLING AVE, ,Expressway,Etobicoke York,43.617745,-79.52689,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,22,,,17,,742
-79.52689,43.617745,6625522,1232571,2011,2011-05-10T04:00:00.000Z,1134,11,F G GARDINER XY Expr W,KIPLING AVE, ,Expressway,Etobicoke York,43.617745,-79.52689,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,None,0,West,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,22,,,17,,743
-79.52689,43.617745,6625523,1232571,2011,2011-05-10T04:00:00.000Z,1134,11,F G GARDINER XY Expr W,KIPLING AVE, ,Expressway,Etobicoke York,43.617745,-79.52689,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,40 to 44,Minimal,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,22,,,17,,744
-79.52689,43.617745,6625524,1232571,2011,2011-05-10T04:00:00.000Z,1134,11,F G GARDINER XY Expr W,KIPLING AVE, ,Expressway,Etobicoke York,43.617745,-79.52689,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,65 to 69,Minor,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,22,,,17,,745
-79.52689,43.617745,6625525,1232571,2011,2011-05-10T04:00:00.000Z,1134,11,F G GARDINER XY Expr W,KIPLING AVE, ,Expressway,Etobicoke York,43.617745,-79.52689,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,22,,,17,,746
-79.52689,43.617745,6625526,1232571,2011,2011-05-10T04:00:00.000Z,1134,11,F G GARDINER XY Expr W,KIPLING AVE, ,Expressway,Etobicoke York,43.617745,-79.52689,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,Minor,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,22,,,17,,747
-79.52689,43.617745,6625527,1232571,2011,2011-05-10T04:00:00.000Z,1134,11,F G GARDINER XY Expr W,KIPLING AVE, ,Expressway,Etobicoke York,43.617745,-79.52689,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,Major,0,West,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,22,,,17,,748
-79.52689,43.617745,6625528,1232571,2011,2011-05-10T04:00:00.000Z,1134,11,F G GARDINER XY Expr W,KIPLING AVE, ,Expressway,Etobicoke York,43.617745,-79.52689,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,22,,,17,,749
-79.52689,43.617745,6625529,1232571,2011,2011-05-10T04:00:00.000Z,1134,11,F G GARDINER XY Expr W,KIPLING AVE, ,Expressway,Etobicoke York,43.617745,-79.52689,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,Major,0,West,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,22,,,17,,750
-79.52689,43.617745,6625530,1232571,2011,2011-05-10T04:00:00.000Z,1134,11,F G GARDINER XY Expr W,KIPLING AVE, ,Expressway,Etobicoke York,43.617745,-79.52689,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,25 to 29,Minimal,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,22,,,17,,751
-79.52689,43.617745,6625531,1232571,2011,2011-05-10T04:00:00.000Z,1134,11,F G GARDINER XY Expr W,KIPLING AVE, ,Expressway,Etobicoke York,43.617745,-79.52689,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,22,,,17,,752
-79.52689,43.617745,6625532,1232571,2011,2011-05-10T04:00:00.000Z,1134,11,F G GARDINER XY Expr W,KIPLING AVE, ,Expressway,Etobicoke York,43.617745,-79.52689,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,Minimal,0,West,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,Unknown, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,22,,,17,,753
-79.23449,43.741545,5365594,1040898,2008,2008-05-30T04:00:00.000Z,1138,11,331 TRUDELLE St, , ,Collector,Scarborough,43.741545,-79.23449,Intersection, ,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,Major,0,North,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , ,Yes,43,,,138,,754
-79.23449,43.741545,5365595,1040898,2008,2008-05-30T04:00:00.000Z,1138,11,331 TRUDELLE St, , ,Collector,Scarborough,43.741545,-79.23449,Intersection, ,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Other,unknown,Major,0, ,Other,Parked, , , , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , ,Yes,43,,,138,,755
-79.23449,43.741545,5365596,1040898,2008,2008-05-30T04:00:00.000Z,1138,11,331 TRUDELLE St, , ,Collector,Scarborough,43.741545,-79.23449,Intersection, ,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,0,Unknown,Other,Other, , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , ,Yes,43,,,138,,756
-79.42749,43.670345,7500724,1330495,2012,2012-10-20T04:00:00.000Z,1145,11,DUPONT ST,OSSINGTON AVE, ,Major Arterial,Toronto and East York,43.670345,-79.42749,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,30 to 34,Major,0,East,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,14,,,93,,757
-79.42749,43.670345,7500725,1330495,2012,2012-10-20T04:00:00.000Z,1145,11,DUPONT ST,OSSINGTON AVE, ,Major Arterial,Toronto and East York,43.670345,-79.42749,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,14,,,93,,758
-79.42749,43.670345,7500726,1330495,2012,2012-10-20T04:00:00.000Z,1145,11,DUPONT ST,OSSINGTON AVE, ,Major Arterial,Toronto and East York,43.670345,-79.42749,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,None,0,West,"Automobile, Station Wagon",Making U Turn,Improper Turn,Inattentive, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,14,,,93,,759
-79.330394,43.728484,80221056,4003152521,2014,2014-10-22T04:00:00.000Z,1145,11,DON VALLEY PARKWAY  S,WYNFORD DR,200 m North of,Expressway,North York,43.728484,-79.330394,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,15 to 19,Major,0,South,Motorcycle,Going Ahead,Speed too Fast For Condition,Inattentive, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,33,,,42,,760
-79.330394,43.728484,80221057,4003152521,2014,2014-10-22T04:00:00.000Z,1145,11,DON VALLEY PARKWAY  S,WYNFORD DR,200 m North of,Expressway,North York,43.728484,-79.330394,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,None,0,South,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,33,,,42,,761
-79.570003,43.651831,80219107,4002973211,2014,2014-09-24T04:00:00.000Z,1151,11,551 THE WEST MALL, , ,Minor Arterial,Etobicoke York,43.651831,-79.570003,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,75 to 79,Major,0,North,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,22,,,13,,762
-79.257335,43.699797,80682322,3001131937,2013,2013-12-11T05:00:00.000Z,1153,11,CLAREMORE AVE,KINGSTON RD,450 m West of,Minor Arterial,Scarborough,43.699797,-79.257335,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,15 to 19,Major,0,West,"Automobile, Station Wagon",Changing Lanes,Other,Normal, , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,41,,,122,,763
-79.257335,43.699797,80682323,3001131937,2013,2013-12-11T05:00:00.000Z,1153,11,CLAREMORE AVE,KINGSTON RD,450 m West of,Minor Arterial,Scarborough,43.699797,-79.257335,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Passenger,15 to 19,None,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,41,,,122,,764
-79.257335,43.699797,80682324,3001131937,2013,2013-12-11T05:00:00.000Z,1153,11,CLAREMORE AVE,KINGSTON RD,450 m West of,Minor Arterial,Scarborough,43.699797,-79.257335,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Passenger,15 to 19,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,41,,,122,,765
-79.257335,43.699797,80682325,3001131937,2013,2013-12-11T05:00:00.000Z,1153,11,CLAREMORE AVE,KINGSTON RD,450 m West of,Minor Arterial,Scarborough,43.699797,-79.257335,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Passenger,15 to 19,Major,0, , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes,Yes, , , ,41,,,122,,766
-79.53989,43.698545,6661465,1247862,2011,2011-08-07T04:00:00.000Z,1154,11,DIXON RD,GOLFWOOD HTS Heig, ,Major Arterial,Etobicoke York,43.698545,-79.53989,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,30 to 34,Fatal,17,West,Motorcycle,Going Ahead,Exceeding Speed Limit,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,23,,,6,,767
-79.53989,43.698545,6661466,1247862,2011,2011-08-07T04:00:00.000Z,1154,11,DIXON RD,GOLFWOOD HTS Heig, ,Major Arterial,Etobicoke York,43.698545,-79.53989,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,75 to 79,Minimal,0,East,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,23,,,6,,768
-79.53989,43.698545,6661467,1247862,2011,2011-08-07T04:00:00.000Z,1154,11,DIXON RD,GOLFWOOD HTS Heig, ,Major Arterial,Etobicoke York,43.698545,-79.53989,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,23,,,6,,769
-79.50759,43.600245,6712512,1269892,2011,2011-10-31T04:00:00.000Z,1154,11,LAKE SHORE BLVD W,NINTH ST, ,Major Arterial,Etobicoke York,43.600245,-79.50759,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,22,,,18,,770
-79.50759,43.600245,6712513,1269892,2011,2011-10-31T04:00:00.000Z,1154,11,LAKE SHORE BLVD W,NINTH ST, ,Major Arterial,Etobicoke York,43.600245,-79.50759,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,55 to 59,Major,0,East,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,22,,,18,,771
-79.50759,43.600245,6712514,1269892,2011,2011-10-31T04:00:00.000Z,1154,11,LAKE SHORE BLVD W,NINTH ST, ,Major Arterial,Etobicoke York,43.600245,-79.50759,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,75 to 79,Minor,0,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,22,,,18,,772
-79.524761,43.632872,80503684,6000576751,2016,2016-04-05T04:00:00.000Z,1204,12,200 NORSEMAN ST, ,420 m West of,Collector,Etobicoke York,43.632872,-79.524761,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,Major,0,West,"Automobile, Station Wagon",Overtaking,Improper Passing,Inattentive, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,22,,,14,,773
-79.524761,43.632872,80503685,6000576751,2016,2016-04-05T04:00:00.000Z,1204,12,200 NORSEMAN ST, ,420 m West of,Collector,Etobicoke York,43.632872,-79.524761,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,55 to 59,Minimal,0,West,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,22,,,14,,774
-79.23999,43.826745,6633714,1236141,2011,2011-04-15T04:00:00.000Z,1206,12,MCNICOLL AVE,TAPSCOTT RD, ,Minor Arterial,Scarborough,43.826745,-79.23999,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,0,West,"Automobile, Station Wagon",Going Ahead,Lost control,Normal, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,42,,,131,,775
-79.23999,43.826745,6633715,1236141,2011,2011-04-15T04:00:00.000Z,1206,12,MCNICOLL AVE,TAPSCOTT RD, ,Minor Arterial,Scarborough,43.826745,-79.23999,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,42,,,131,,776
-79.23999,43.826745,6633716,1236141,2011,2011-04-15T04:00:00.000Z,1206,12,MCNICOLL AVE,TAPSCOTT RD, ,Minor Arterial,Scarborough,43.826745,-79.23999,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,42,,,131,,777
-79.375842,43.666476,80251602,5001670080,2015,2015-09-27T04:00:00.000Z,1220,12,HOMEWOOD AVE,WELLESLEY ST E, ,Minor Arterial,Toronto and East York,43.666476,-79.375842,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,40 to 44,None,0,South,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , , ,51,,,71,,778
-79.375842,43.666476,80251603,5001670080,2015,2015-09-27T04:00:00.000Z,1220,12,HOMEWOOD AVE,WELLESLEY ST E, ,Minor Arterial,Toronto and East York,43.666476,-79.375842,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,0,East,Bicycle,Going Ahead, , , , , ,Motorist turning right on red at signalized intersection strikes cyclist.,Driving Properly,Normal, ,Yes,Yes, , , , , ,Yes,Yes, , , ,51,,,71,,779
-79.467586,43.672461,80632061,6001286776,2016,2016-07-22T04:00:00.000Z,1223,12,ST CLAIR AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.672461,-79.467586,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,Minor,0,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,"12,11",,,90,,780
-79.467586,43.672461,80632062,6001286776,2016,2016-07-22T04:00:00.000Z,1223,12,ST CLAIR AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.672461,-79.467586,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,Minimal,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,"12,11",,,90,,781
-79.467586,43.672461,80632063,6001286776,2016,2016-07-22T04:00:00.000Z,1223,12,ST CLAIR AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.672461,-79.467586,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,0,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,"12,11",,,90,,782
-79.467586,43.672461,80632064,6001286776,2016,2016-07-22T04:00:00.000Z,1223,12,ST CLAIR AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.672461,-79.467586,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Minor,0,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,"12,11",,,90,,783
-79.467586,43.672461,80632065,6001286776,2016,2016-07-22T04:00:00.000Z,1223,12,ST CLAIR AVE W,WESTON RD, ,Major Arterial,Etobicoke York,43.672461,-79.467586,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Minor,0,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,"12,11",,,90,,784
-79.466281,43.669467,80632092,6001402361,2016,2016-08-09T04:00:00.000Z,1228,12,KEELE ST,HIRONS ST, ,Major Arterial,Etobicoke York,43.669467,-79.466281,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,30 to 34,Major,0,North,Motorcycle,Going Ahead,Exceeding Speed Limit,Inattentive, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,11,,,90,,785
-79.466281,43.669467,80632093,6001402361,2016,2016-08-09T04:00:00.000Z,1228,12,KEELE ST,HIRONS ST, ,Major Arterial,Etobicoke York,43.669467,-79.466281,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,55 to 59,None,0,East,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , ,Yes,Yes, , , ,11,,,90,,786
-79.26119,43.752345,5338059,1028580,2008,2008-03-04T05:00:00.000Z,1230,12,2701 LAWRENCE AVE E, , ,Major Arterial,Scarborough,43.752345,-79.26119,Mid-Block, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,41,,,127,,787
