X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.328006,43.694125,8000213,143474139,2014,2014-12-12T05:00:00.000Z,1840,18,COXWELL AVE,COSBURN AVE, ,Minor Arterial,Scarborough,43.694125,-79.328006,Intersection,At Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,51,North, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,54,,,59,,467
-79.58959,43.695545,7467253,1316338,2012,2012-09-22T04:00:00.000Z,1845,18,264 ATTWELL DR, , ,Collector,Etobicoke York,43.695545,-79.58959,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,32,South,Other, , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,23,,,1,,468
-79.262767,43.827811,80790890,7003236001,2017,2017-12-20T05:00:00.000Z,1845,18,PASSMORE AVE,MAYBROOK DR, ,Collector,Scarborough,43.827811,-79.262767,Mid-Block,Non Intersection,No Control,Other,Daylight,Other,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,61,South, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,42,,,130,,469
-79.283893,43.773146,7808074,1351606,2013,2013-04-13T04:00:00.000Z,1846,18,KENNEDY RD,401 C E KENNEDY RAMP RD E, ,Expressway,Scarborough,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Cyclist,35 to 39,Fatal,10,North,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Unknown, ,Yes,Yes, , ,, ,Yes,Yes,Yes,Yes,Yes, ,41,,,126,,470
-79.415706,43.795355,80000017,131092293,2013,2013-12-04T05:00:00.000Z,1847,18,DUMONT ST,OTONABEE AVE, ,Local,North York,43.795355,-79.415706,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,61,East, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,32,,,50,,471
-79.280292,43.684645,7843224,1366764,2013,2013-07-18T04:00:00.000Z,1850,18,185 FALLINGBROOK RD, , ,Collector,Scarborough,43.684645,-79.280292,Intersection, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,22,Unknown, , , , ,Pedestrian hit at mid-block,Other,Had Been Drinking, , , ,Yes, ,Yes, , ,, , , , , , , ,41,,,122,,472
-79.472026,43.683169,80951123,8001732179,2018,2018-09-18T04:00:00.000Z,1850,18,KEELE ST,AILEEN AVE, ,Major Arterial,Etobicoke York,43.683169,-79.472026,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,40 to 44,Fatal,47,North,Motorcycle,Going Ahead,Lost control,Unknown, , , , , , , , ,Yes,Yes, ,, , ,Yes,Yes, , , ,12,,,110,,473
-79.215091,43.818743,7774165,1334928,2013,2013-01-10T05:00:00.000Z,1851,18,MORNINGSIDE AVE,OLD FINCH AVE, ,Minor Arterial,Scarborough,43.818743,-79.215091,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Turning Movement,Driver,70 to 74,Fatal,1,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Unknown, , , , , , , , ,Yes, , ,, , ,Yes,Yes,Yes, , ,42,,,132,,474
-79.520099,43.695372,80973077,8001843657,2018,2018-10-05T04:00:00.000Z,1852,18,708 SCARLETT RD, ,LEGGETT AVE,Major Arterial,Etobicoke York,43.695372,-79.520099,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,45 to 49,Fatal,51,South,Motorcycle,Going Ahead,Driving Properly,Unknown, , , , , , , , ,Yes,Yes, ,, , , ,Yes, , , ,23,,,8,,475
-79.529773,43.647521,80985217,8002363781,2018,2018-12-26T05:00:00.000Z,1853,18,4968 DUNDAS ST W, , ,Major Arterial,Etobicoke York,43.647521,-79.529773,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,66,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,22,,,14,,476
-79.45669,43.751645,7527537,1302631,2012,2012-07-08T04:00:00.000Z,1855,18,SHEPPARD AVE W,WILSON HEIGHTS BLVD, ,Major Arterial,North York,43.751645,-79.45669,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,19,South,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,32,,,33,,477
-79.366107,43.781909,80741751,7000734516,2017,2017-04-26T04:00:00.000Z,1857,18,LESLIE ST,CORNING RD, ,Major Arterial,North York,43.781909,-79.366107,Intersection,At/Near Private Drive,No Control,Clear,Daylight,Dry,Fatal,Angle,Motorcycle Driver,30 to 34,Fatal,20,South,Motorcycle,Going Ahead,Driving Properly,Unknown, , , , , , , , ,Yes,Yes, ,, , , ,Yes, , , ,33,,,47,,478
-79.619815,43.754172,7867899,1377364,2013,2013-09-25T04:00:00.000Z,1859,18,STEELES AVE W,STEINWAY BLVD, ,Major Arterial,Etobicoke York,43.754172,-79.619815,Intersection, ,Stop Sign,Clear,"Dark, artificial",Dry,Fatal,Turning Movement,Motorcycle Driver,55 to 59,Fatal,42,East,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, ,, , ,Yes,Yes, , , ,23,,,1,,479
-79.427638,43.630686,80943991,8001000138,2018,2018-06-02T04:00:00.000Z,1904,19,LAKE SHORE BLVD W,BRITISH COLUMBIA RD, ,Major Arterial,Toronto and East York,43.630686,-79.427638,Mid-Block,Non Intersection,No Control, ,Daylight, ,Fatal,Approaching,Motorcycle Driver,50 to 54,Fatal,28,East,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, ,, , , , , , , ,14,,,82,,480
-79.452602,43.656863,80000032,142471584,2014,2014-07-10T04:00:00.000Z,1909,19,BLOOR ST W,DUNDAS ST W, ,Minor Arterial,Toronto and East York,43.656863,-79.452602,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,13,East, , , , ,Vehicle is reversing and hits pedestrian,Other,Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,11,,,88,,481
-79.57079,43.691545,6679376,1255565,2011,2011-09-23T04:00:00.000Z,1912,19,MARTIN GROVE Road,DIXON Road, ,Major Arterial,Etobicoke York,43.691545,-79.57079,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,25,East,Other,Other, , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing marked crosswalk without ROW,Inattentive, , , ,Yes, ,Yes, , ,, ,Yes, , , , , ,23,,,1,,482
-79.22932,43.756827,80793696,8000392366,2018,2018-03-02T05:00:00.000Z,1914,19,GREENCEDAR CRCT,DAPHNE RD, ,Collector,Scarborough,43.756827,-79.22932,Intersection,At Intersection,No Control,Other,Dark,Other,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,14,North, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,43,,,137,,483
-79.280681,43.764498,80497621,6000014911,2016,2016-01-03T05:00:00.000Z,1915,19,1400 KENNEDY RD, ,196 m North of,Major Arterial,Scarborough,43.764498,-79.280681,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,1,Unknown, , , , ,Pedestrian hit at mid-block,Crossing without right of way,Had Been Drinking, , , ,Yes, ,Yes, , ,, ,Yes,Yes,Yes, , , ,41,,,126,,484
-79.541393,43.685214,80197062,5001750958,2015,2015-10-10T04:00:00.000Z,1919,19,ISLINGTON AVE,DEERFOOT RD, ,Major Arterial,Etobicoke York,43.685214,-79.541393,Intersection, ,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,50,Unknown, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, , ,Yes,Yes, , , ,23,,,7,,485
-79.372058,43.712084,80565853,6001868616,2016,2016-10-20T04:00:00.000Z,1922,19,EGLINTON AVE E,HANNA RD, ,Major Arterial,North York,43.712084,-79.372058,Intersection,Non Intersection,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,65,Unknown, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, ,Yes,Yes,Yes, , , ,53,,,56,,486
-79.303104,43.725833,80000054,143117140,2014,2014-10-16T04:00:00.000Z,1927,19,VICTORIA PARK AVE,EGLINTON AVE E, ,Major Arterial,Scarborough,43.725833,-79.303104,Mid-Block, ,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,35,West, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , ,Yes, ,Yes, , ,, , , , , , , ,"33,41",,,119,,487
-79.427036,43.700667,80565361,6001741045,2016,2016-09-30T04:00:00.000Z,1928,19,EGLINTON AVE W,CHILTERN HILL RD, ,Major Arterial,Toronto and East York,43.700667,-79.427036,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,Over 95,Fatal,61,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , ,, , , , , , , ,13,,,106,,488
-79.24249,43.793045,5792492,1111945,2009,2009-06-30T04:00:00.000Z,1930,19,5050 SHEPPARD AVE E, , ,Major Arterial,Scarborough,43.793045,-79.24249,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,24,East,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,On Sidewalk or Shoulder,Normal, , , ,Yes, , , , ,, , , ,Yes, , , ,42,,,128,,489
-79.378894,43.667636,80681705,7000485980,2017,2017-03-18T04:00:00.000Z,1932,19,JARVIS ST,EARL PL,30 m South of,Major Arterial,Toronto and East York,43.667636,-79.378894,Mid-Block,Intersection Related,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,12,East, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Medical or Physical Disability, , , ,Yes, ,Yes, , ,, , , , , , , ,51,,,74,,490
-79.267612,43.758383,80976405,8002229899,2018,2018-12-04T05:00:00.000Z,1932,19,MIDLAND AVE,DORCOT AVE, ,Major Arterial,Scarborough,43.758383,-79.267612,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,63,East, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,41,,,127,,491
-79.56499,43.684345,5307145,1012988,2008,2008-01-05T05:00:00.000Z,1935,19,SANDWELL DR,THE WESTWAY, ,Local,Etobicoke York,43.684345,-79.56499,Mid-Block, ,No Control,Clear,Dark,Wet,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,2,West,Other, , , ,Vehicle hits the pedestrian walking or running out from between parked vehicles at mid-block,Coming From Behind Parked Vehicle,Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,23,,,7,,492
-79.25989,43.716845,6281001,1206992,2010,2010-12-11T05:00:00.000Z,1935,19,ST CLAIR AVE E,DANFORTH RD, ,Major Arterial,Scarborough,43.716845,-79.25989,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,40,East,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Inattentive, , , ,Yes, , , , ,, , , , , , , ,41,,,120,,493
-79.320316,43.775893,80497128,6000101056,2016,2016-01-17T05:00:00.000Z,1935,19,SHEPPARD AVE E,CHICHESTER PL, ,Major Arterial,Scarborough,43.775893,-79.320316,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,4,North, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,42,,,118,,494
-79.570071,43.760417,80558756,5000375108,2015,2015-03-04T05:00:00.000Z,1935,19,MILLWICK DR,PLUNKETT RD, ,Minor Arterial,Etobicoke York,43.760417,-79.570071,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,80 to 84,Fatal,9,South, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,31,,,21,,495
-79.52429,43.621545,6846606,1256815,2011,2011-08-31T04:00:00.000Z,1937,19,THE QUEENSWAY,CULNAN AVE, ,Major Arterial,Etobicoke York,43.621545,-79.52429,Intersection, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Other,Passenger,75 to 79,Fatal,26,Unknown,Other,Other, , , , , , , , , , , , , ,, ,Yes, , , , , ,22,,,14,,496
-79.260188,43.734049,80565355,6001753301,2016,2016-10-02T04:00:00.000Z,1940,19,EGLINTON AVE E,MIDLAND AVE, ,Major Arterial,Scarborough,43.734049,-79.260188,Intersection,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,59,South, , , , ,Pedestrian hit at mid-block,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,41,,,124,,497
-79.455066,43.771441,7871586,1379013,2013,2013-10-05T04:00:00.000Z,1945,19,FINCH AVE W,WILMINGTON AVE, ,Major Arterial,North York,43.771441,-79.455066,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,70 to 74,Fatal,45,South, , , , ,Pedestrian hit at mid-block,Running onto Roadway,Unknown, , , ,Yes, ,Yes, , ,, ,Yes, , , , , ,32,,,35,,498
-79.517581,43.661376,80545849,6001289424,2016,2016-07-22T04:00:00.000Z,1948,19,ROYAL YORK RD,STRATH HUMBER CRT,12.5 M S of,Minor Arterial,Etobicoke York,43.661376,-79.517581,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,30 to 34,Fatal,47,South,Motorcycle,Going Ahead,Exceeding Speed Limit,Normal, , , , , , , , ,Yes,Yes, ,, ,Yes,Yes,Yes, , , ,22,,,9,,499
-79.409488,43.656096,80566371,6001951366,2016,2016-11-02T04:00:00.000Z,1948,19,486 COLLEGE ST, , ,Major Arterial,Toronto and East York,43.656096,-79.409488,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,69,North, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,14,,,81,,500
-79.36929,43.672945,5795671,1142865,2009,2009-12-17T05:00:00.000Z,1950,19,BLOOR ST E,CASTLE FRANK CRES, ,Major Arterial,Toronto and East York,43.672945,-79.36929,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,46,North,Other, , , ,Pedestrian hit at mid-block,Running onto Roadway,Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,"51,53",,,71,,501
-79.357181,43.682852,80782620,7001709828,2017,2017-09-20T04:00:00.000Z,1953,19,BROADVIEW AVE,NEALON AVE, ,Minor Arterial,Toronto and East York,43.682852,-79.357181,Intersection,At Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,42,West, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,54,,,57,,502
-79.271098,43.767913,80489600,5001628551,2015,2015-09-20T04:00:00.000Z,2000,20,MIDLAND AVE,ELLESMERE RD, ,Major Arterial,Scarborough,43.767913,-79.271098,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Turning Movement,Passenger,80 to 84,Fatal,44, , , , , , , , , , , , , ,Yes, , ,, ,Yes, , , , , ,41,,,127,,503
-79.396793,43.687525,80000047,142937129,2014,2014-09-18T04:00:00.000Z,2001,20,ST CLAIR AVE W,DEER PARK CRES, ,Major Arterial,Toronto and East York,43.687525,-79.396793,Mid-Block, ,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,28,South, , , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Unknown, , , ,Yes, , , , ,, , , , , , , ,53,,,97,,504
-79.503825,43.702868,80492560,5001940328,2015,2015-11-11T05:00:00.000Z,2004,20,LAWRENCE AVE W,JANE ST,5 m West of,Major Arterial,Etobicoke York,43.702868,-79.503825,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,55,South, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,12,,,30,,505
-79.36806,43.680995,80757124,7001224899,2017,2017-07-08T04:00:00.000Z,2007,20,BAYVIEW AVE,BLOOR W BAYVIEW N RAMP,240 m North of,Major Arterial,Toronto and East York,43.680995,-79.36806,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,35 to 39,Fatal,29,North,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, ,, , , , , , , ,53,,,98,,506
-79.30559,43.731845,5807863,1124221,2009,2009-09-11T04:00:00.000Z,2009,20,VICTORIA PARK AVE,ARNCLIFFE CRES, ,Major Arterial,Scarborough,43.731845,-79.30559,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,26,East,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,"33,41",,,119,,507
-79.53399,43.594345,5370894,1043273,2008,2008-06-11T04:00:00.000Z,2010,20,LAKE SHORE BLVD W,LONG BRANCH AVE, ,Major Arterial,Etobicoke York,43.594345,-79.53399,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Pedestrian Collisions,Pedestrian,60 to 64,Fatal,26,South,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,22,,,19,,508
-79.603069,43.73416,7846079,1367977,2013,2013-07-25T04:00:00.000Z,1346,13,HIGHWAY 27  N,FINCH AVE W, ,Major Arterial,Etobicoke York,43.73416,-79.603069,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,25,South,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,23,,,1,,509
-79.38309,43.767745,5189457,1079671,2009,2009-01-06T05:00:00.000Z,1349,13,SHEPPARD AVE E,REAN DR, ,Major Arterial,North York,43.767745,-79.38309,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,65 to 69,Fatal,2,North,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown, , , ,Yes, ,Yes, , ,, , , ,Yes, , , ,33,,,52,,510
-79.19949,43.765445,7644745,1246736,2011,2011-07-24T04:00:00.000Z,1349,13,LAWRENCE AVE E,OVERTURE RD, ,Major Arterial,Scarborough,43.765445,-79.19949,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Approaching,Driver,65 to 69,Fatal,15,East,"Automobile, Station Wagon",Going Ahead, , , , , , , , , , ,Yes, , ,, ,Yes,Yes,Yes, , , ,43,,,136,,511
-79.600063,43.727339,80542277,6000894195,2016,2016-05-24T04:00:00.000Z,1350,13,HIGHWAY 27  N,HUMBER COLLEGE BLVD, ,Major Arterial,Etobicoke York,43.727339,-79.600063,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Rear End,Driver,70 to 74,Fatal,32,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, ,Yes,, ,Yes,Yes,Yes, , , ,23,,,1,,512
-79.57999,43.738945,5285851,1124865,2009,2009-09-15T04:00:00.000Z,1400,14,KIPLING AVE,ALBION RD, ,Major Arterial,Etobicoke York,43.738945,-79.57999,Mid-Block, ,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,27,East,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,23,,,3,,513
-79.37689,43.672345,5793634,1133034,2009,2009-10-02T04:00:00.000Z,1400,14,BLOOR ST E,SHERBOURNE ST N, ,Major Arterial,Toronto and East York,43.672345,-79.37689,Intersection, ,Traffic Signal,Rain,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,31,North,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , ,Yes, ,Yes, , ,, , , , , , , ,"51,53",,,74,,514
-79.251239,43.701213,80741710,7000606743,2017,2017-04-06T04:00:00.000Z,1403,14,CLIFFSIDE DR,FOLCROFT AVE,10 m North of,Local,Scarborough,43.701213,-79.251239,Intersection,Intersection Related,No Control,Rain,Daylight,Wet,Fatal,Other,Passenger,55 to 59,Fatal,15, , , , , , , , , , , , , , , ,Yes,, ,Yes, , , , , ,41,,,122,,515
-79.37959,43.672345,5337299,1028235,2008,2008-03-15T04:00:00.000Z,1404,14,MOUNT PLEASANT RD,MOUNT PLEASANT BLOOR RAMP, ,Major Arterial,Toronto and East York,43.672345,-79.37959,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,13, ,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Medical or Physical Disability, , , ,Yes, ,Yes, , ,, , , , , , , ,53,,,98,,516
-79.34238,43.664443,80496656,5000653521,2015,2015-04-20T04:00:00.000Z,1405,14,1159 DUNDAS ST E, ,6 m West of,Minor Arterial,Toronto and East York,43.664443,-79.34238,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,19,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , ,, ,Yes,Yes,Yes, , , ,55,,,70,,517
-79.525653,43.599353,80950061,8001644149,2018,2018-09-05T04:00:00.000Z,1405,14,TWENTY SIXTH ST,LABURNHAM AVE,17 meters south,Local,Etobicoke York,43.599353,-79.525653,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,44,Unknown, , , , ,Pedestrian hit at mid-block,Pushing/Working on Vehicle,Unknown, , , ,Yes, , , ,Yes,, , , , , , , ,22,,,19,,518
-79.290637,43.735335,80485686,4003073382,2014,2014-10-09T04:00:00.000Z,1410,14,WARDEN AVE,MARBLE ARCH CRES, ,Major Arterial,Scarborough,43.735335,-79.290637,Intersection,Non Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,60 to 64,Fatal,32,East,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal, ,Yes,Yes, , ,, , , ,Yes,Yes, , ,41,,,119,,519
-79.373241,43.65372,80501887,6000381883,2016,2016-03-04T05:00:00.000Z,1411,14,JARVIS ST,QUEEN ST E, ,Major Arterial,Toronto and East York,43.65372,-79.373241,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,14,East, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Medical or Physical Disability, , , ,Yes, , , ,Yes,, , , , , , , ,51,,,73,,520
-79.511264,43.731806,80542229,6000848793,2016,2016-05-17T04:00:00.000Z,1414,14,JANE ST,TROUTBROOKE DR, ,Major Arterial,North York,43.731806,-79.511264,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,30 to 34,Fatal,31,North,Motorcycle,Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes,Yes, ,, , , ,Yes, , , ,31,,,26,,521
-79.392284,43.640692,80542827,6001035774,2016,2016-06-14T04:00:00.000Z,1415,14,BREMNER BLVD,SPADINA AVE, ,Minor Arterial,Toronto and East York,43.640692,-79.392284,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,36,Unknown, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Unknown, , , ,Yes, ,Yes, , ,, , ,Yes,Yes, , , ,52,,,77,,522
-79.30449,43.760345,5298514,1130411,2009,2009-09-19T04:00:00.000Z,1418,14,ELLESMERE RD,DEWEY DR, ,Major Arterial,Scarborough,43.760345,-79.30449,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,85 to 89,Fatal,28,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , , , ,Yes, , ,, , , ,Yes, , , ,41,,,119,,523
