X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,District,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Division,Ward_Name,Ward_ID,Hood_ID,Hood_Name,ObjectId
-79.445865,43.71408,80973689,8001963580,2018,2018-10-24T04:00:00.000Z,1455,14,MARLEE AVE,DELL PARK AVE, ,Minor Arterial,North York,43.71408,-79.445865,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,0,North,Bicycle,Going Ahead, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,13,,,31,,3078
-79.29929,43.783545,6685272,1258248,2011,2011-08-08T04:00:00.000Z,1457,14,BIRCHMOUNT RD,BONIS AVE, ,Major Arterial,Scarborough,43.783545,-79.29929,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,None,0,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,42,,,118,,3079
-79.29929,43.783545,6685273,1258248,2011,2011-08-08T04:00:00.000Z,1457,14,BIRCHMOUNT RD,BONIS AVE, ,Major Arterial,Scarborough,43.783545,-79.29929,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,Major,0,East,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Other,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,42,,,118,,3080
-79.31349,43.726045,5256271,1112065,2009,2009-05-28T04:00:00.000Z,1500,15,EGLINTON Aven E,BERMONDSEY Road, ,Major Arterial,North York,43.726045,-79.31349,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,40 to 44,None,0,East,"Automobile, Station Wagon",Going Ahead,Following too Close,Inattentive, , , , , , , , ,Yes, , , , , , ,Yes, , , ,"33,54",,,43,,3081
-79.31349,43.726045,5256272,1112065,2009,2009-05-28T04:00:00.000Z,1500,15,EGLINTON Aven E,BERMONDSEY Road, ,Major Arterial,North York,43.726045,-79.31349,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,50 to 54,Major,0,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes, , , ,"33,54",,,43,,3082
-79.31349,43.726045,5256273,1112065,2009,2009-05-28T04:00:00.000Z,1500,15,EGLINTON Aven E,BERMONDSEY Road, ,Major Arterial,North York,43.726045,-79.31349,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,30 to 34,None,0,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes, , , ,"33,54",,,43,,3083
-79.29169,43.827245,5429720,1069132,2008,2008-10-18T04:00:00.000Z,1500,15,STEELES AVE E,FENTON RD, ,Major Arterial,Scarborough,43.827245,-79.29169,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,42,,,130,,3084
-79.29169,43.827245,5429721,1069132,2008,2008-10-18T04:00:00.000Z,1500,15,STEELES AVE E,FENTON RD, ,Major Arterial,Scarborough,43.827245,-79.29169,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,0,South,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,42,,,130,,3085
-79.29169,43.827245,5429722,1069132,2008,2008-10-18T04:00:00.000Z,1500,15,STEELES AVE E,FENTON RD, ,Major Arterial,Scarborough,43.827245,-79.29169,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,65 to 69,Major,0,South,Bicycle,Going Ahead, , , , , ,Motorist turning right on red at signalized intersection strikes cyclist.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,42,,,130,,3086
-79.452075,43.702281,80943467,8001058392,2018,2018-06-11T04:00:00.000Z,1500,15,DUFFERIN ST,BRIAR HILL AVE, ,Major Arterial,North York,43.702281,-79.452075,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,0,Unknown,Pick Up Truck,Unknown,Disobeyed Traffic Control,Unknown, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes,Yes, , ,13,,,108,,3087
-79.452075,43.702281,80944447,8001058392,2018,2018-06-11T04:00:00.000Z,1500,15,DUFFERIN ST,BRIAR HILL AVE, ,Major Arterial,North York,43.702281,-79.452075,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,31,North, , , , ,Unknown,Crossing with right of way, , , , ,Yes, ,Yes, , , , , ,Yes,Yes,Yes, , ,13,,,108,,3088
-79.43129,43.680545,6099928,1149558,2010,2010-01-24T05:00:00.000Z,1503,15,ST CLAIR Aven W,HENDRICK Aven, ,Major Arterial,Toronto and East York,43.680545,-79.43129,Intersection, ,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , ,Yes, , , ,Yes, , , ,13,,,94,,3089
-79.43129,43.680545,6099929,1149558,2010,2010-01-24T05:00:00.000Z,1503,15,ST CLAIR Aven W,HENDRICK Aven, ,Major Arterial,Toronto and East York,43.680545,-79.43129,Intersection, ,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Turning Movement,Driver,45 to 49,None,0,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , ,Yes, , , ,Yes, , , ,13,,,94,,3090
-79.43129,43.680545,6099930,1149558,2010,2010-01-24T05:00:00.000Z,1503,15,ST CLAIR Aven W,HENDRICK Aven, ,Major Arterial,Toronto and East York,43.680545,-79.43129,Intersection, ,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Major,0,West,"Automobile, Station Wagon",Turning Left,Disobeyed Traffic Control,Fatigue, , , , , , , , ,Yes, , ,Yes, , , ,Yes, , , ,13,,,94,,3091
-79.34569,43.779645,6806449,1270054,2011,2011-12-15T05:00:00.000Z,1503,15,FAIRVIEW MALL DR,GODSTONE RD, ,Minor Arterial,North York,43.779645,-79.34569,Intersection, ,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,0,North,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, , , ,Yes, , , , ,Yes, , , ,33,,,47,,3092
-79.34569,43.779645,6806450,1270054,2011,2011-12-15T05:00:00.000Z,1503,15,FAIRVIEW MALL DR,GODSTONE RD, ,Minor Arterial,North York,43.779645,-79.34569,Intersection, ,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, , , ,Yes, , , , ,Yes, , , ,33,,,47,,3093
-79.34569,43.779645,6806451,1270054,2011,2011-12-15T05:00:00.000Z,1503,15,FAIRVIEW MALL DR,GODSTONE RD, ,Minor Arterial,North York,43.779645,-79.34569,Intersection, ,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,60 to 64,None,0,South,Truck - Open,Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, , , ,Yes, , , , ,Yes, , , ,33,,,47,,3094
-79.438442,43.755385,80774666,7000680975,2017,2017-04-18T04:00:00.000Z,1503,15,SHEPPARD AVE W,BATHURST ST,20 m West of,Major Arterial,North York,43.755385,-79.438442,Intersection,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,None,0,North,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,32,,,38,,3095
-79.438442,43.755385,80774667,7000680975,2017,2017-04-18T04:00:00.000Z,1503,15,SHEPPARD AVE W,BATHURST ST,20 m West of,Major Arterial,North York,43.755385,-79.438442,Intersection,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,0,East,Bicycle,Going Ahead, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,32,,,38,,3096
-79.51009,43.602445,6806149,1266612,2011,2011-09-24T04:00:00.000Z,1505,15,BIRMINGHAM Stre,ETTA WYLIE Road, ,Collector,Etobicoke York,43.602445,-79.51009,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,0,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,22,,,18,,3097
-79.51009,43.602445,6806150,1266612,2011,2011-09-24T04:00:00.000Z,1505,15,BIRMINGHAM Stre,ETTA WYLIE Road, ,Collector,Etobicoke York,43.602445,-79.51009,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,East,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,22,,,18,,3098
-79.39089,43.708245,7402958,1289091,2012,2012-02-12T05:00:00.000Z,1505,15,EGLINTON Ave E,BROWNLOW Ave, ,Major Arterial,Toronto and East York,43.708245,-79.39089,Mid-Block, ,No Control,Clear,Daylight,Wet,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,53,,,104,,3099
-79.39089,43.708245,7402959,1289091,2012,2012-02-12T05:00:00.000Z,1505,15,EGLINTON Ave E,BROWNLOW Ave, ,Major Arterial,Toronto and East York,43.708245,-79.39089,Mid-Block, ,No Control,Clear,Daylight,Wet,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,0,East,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown, , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,53,,,104,,3100
-79.39089,43.708245,7402960,1289091,2012,2012-02-12T05:00:00.000Z,1505,15,EGLINTON Ave E,BROWNLOW Ave, ,Major Arterial,Toronto and East York,43.708245,-79.39089,Mid-Block, ,No Control,Clear,Daylight,Wet,Non-Fatal Injury,SMV Other,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , , , ,Yes, , , , , ,Yes,Yes, , , ,53,,,104,,3101
-79.35389,43.670445,7559338,1290476,2012,2012-02-20T05:00:00.000Z,1505,15,BROADVIEW AVE,BAIN AVE, ,Minor Arterial,Toronto and East York,43.670445,-79.35389,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,55,,,68,,3102
-79.35389,43.670445,7559339,1290476,2012,2012-02-20T05:00:00.000Z,1505,15,BROADVIEW AVE,BAIN AVE, ,Minor Arterial,Toronto and East York,43.670445,-79.35389,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,0,North,Taxi,Going Ahead,Driving Properly,Normal, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,55,,,68,,3103
-79.35389,43.670445,7559340,1290476,2012,2012-02-20T05:00:00.000Z,1505,15,BROADVIEW AVE,BAIN AVE, ,Minor Arterial,Toronto and East York,43.670445,-79.35389,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,0,North,"Automobile, Station Wagon",Changing Lanes,Exceeding Speed Limit,Inattentive, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,55,,,68,,3104
-79.35389,43.670445,7559341,1290476,2012,2012-02-20T05:00:00.000Z,1505,15,BROADVIEW AVE,BAIN AVE, ,Minor Arterial,Toronto and East York,43.670445,-79.35389,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Other Property Owner,unknown, ,0, ,Other, , , , , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,55,,,68,,3105
-79.35389,43.670445,7559342,1290476,2012,2012-02-20T05:00:00.000Z,1505,15,BROADVIEW AVE,BAIN AVE, ,Minor Arterial,Toronto and East York,43.670445,-79.35389,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,0,South,Other, , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,55,,,68,,3106
-79.373752,43.701991,80782081,7001628368,2017,2017-09-08T04:00:00.000Z,1505,15,BALLIOL ST,BAYVIEW AVE, ,Major Arterial,North York,43.701991,-79.373752,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,None,0,East,Passenger Van,Turning Right,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,53,,,56,,3107
-79.373752,43.701991,80782082,7001628368,2017,2017-09-08T04:00:00.000Z,1505,15,BALLIOL ST,BAYVIEW AVE, ,Major Arterial,North York,43.701991,-79.373752,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,0,North,Bicycle,Going Ahead, , , , , ,"Motorist turns right at non-signal Inter.(stop, yield, no cont.,and dwy) and strikes cyclist.",Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,53,,,56,,3108
-79.575847,43.642485,80918622,7001748240,2017,2017-09-26T04:00:00.000Z,1505,15,BURNHAMTHORPE RD,SATURN RD, ,Major Arterial,Etobicoke York,43.642485,-79.575847,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,None,0,West,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , ,22,,,13,,3109
-79.575847,43.642485,80918623,7001748240,2017,2017-09-26T04:00:00.000Z,1505,15,BURNHAMTHORPE RD,SATURN RD, ,Major Arterial,Etobicoke York,43.642485,-79.575847,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,25 to 29,Major,0,East,Motorcycle,Going Ahead,Disobeyed Traffic Control,Normal, , , , , , , , ,Yes,Yes, , , , , ,Yes,Yes, , ,22,,,13,,3110
-79.21384,43.759055,80632101,6001410250,2016,2016-08-10T04:00:00.000Z,1603,16,MARCELLA ST,ANGORA ST, ,Local,Scarborough,43.759055,-79.21384,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,None,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,43,,,137,,3111
-79.60669,43.733745,5247781,1108193,2009,2009-06-05T04:00:00.000Z,1547,15,FINCH AVE W,HALESIA DR, ,Major Arterial,Etobicoke York,43.733745,-79.60669,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,35 to 39,Fatal,15,East,Motorcycle,Slowing or Stopping,Lost control,Unknown, , , , , , , , ,Yes,Yes, , , , , ,Yes, , , ,23,,,1,,3112
-79.29689,43.670645,7389759,1283446,2012,2012-03-07T05:00:00.000Z,1532,15,QUEEN ST E,hambly AVE, ,Minor Arterial,Toronto and East York,43.670645,-79.29689,Intersection, ,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,0,Unknown,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing without right of way,Normal, , , ,Yes, , , ,Yes, , , , ,Yes, , , ,55,,,63,,3113
-79.35029,43.693245,6723135,1276036,2011,2011-12-10T05:00:00.000Z,1533,15,O CONNOR DR,PAPE AVE, ,Major Arterial,Toronto and East York,43.693245,-79.35029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,0,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,54,,,58,,3114
-79.35029,43.693245,6723136,1276036,2011,2011-12-10T05:00:00.000Z,1533,15,O CONNOR DR,PAPE AVE, ,Major Arterial,Toronto and East York,43.693245,-79.35029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Minimal,0,East,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,54,,,58,,3115
-79.424732,43.69902,80927224,8000409756,2018,2018-03-05T05:00:00.000Z,1505,15,BATHURST ST,DEWBOURNE AVE,45 m  of,Major Arterial,Toronto and East York,43.69902,-79.424732,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,10 to 14,None,0, , , , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,13,,,101,,3116
-79.30449,43.760345,5298513,1130411,2009,2009-09-19T04:00:00.000Z,1418,14,ELLESMERE RD,DEWEY DR, ,Major Arterial,Scarborough,43.760345,-79.30449,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,30 to 34,None,0,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , , , ,Yes, , , ,41,,,119,,3117
-79.35029,43.693245,6723137,1276036,2011,2011-12-10T05:00:00.000Z,1533,15,O CONNOR DR,PAPE AVE, ,Major Arterial,Toronto and East York,43.693245,-79.35029,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,0,East,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,54,,,58,,3118
-79.606792,43.730746,7856190,1372377,2013,2013-08-27T04:00:00.000Z,1533,15,HUMBER COLLEGE Blvd,WINDWOOD Dr, ,Minor Arterial,Etobicoke York,43.730746,-79.606792,Mid-Block, ,Pedestrian Crossover,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,15 to 19,None,0,West,Pick Up Truck,Going Ahead,Failed to Yield Right of Way,Normal, , , , , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,23,,,1,,3119
-79.606792,43.730746,7856191,1372377,2013,2013-08-27T04:00:00.000Z,1533,15,HUMBER COLLEGE Blvd,WINDWOOD Dr, ,Minor Arterial,Etobicoke York,43.730746,-79.606792,Mid-Block, ,Pedestrian Crossover,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,35,South, , , , ,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal, , , ,Yes, ,Yes, , , , , ,Yes,Yes, , , ,23,,,1,,3120
-79.37579,43.644045,5229076,1099908,2009,2009-04-18T04:00:00.000Z,1534,15,YONGE ST,LAKE SHORE W BLVD E, ,Expressway,Toronto and East York,43.644045,-79.37579,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,35 to 39,Minimal,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"51,52",,,77,,3121
-79.37579,43.644045,5229077,1099908,2009,2009-04-18T04:00:00.000Z,1534,15,YONGE ST,LAKE SHORE W BLVD E, ,Expressway,Toronto and East York,43.644045,-79.37579,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,Minimal,0,South,"Automobile, Station Wagon",Stopped,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"51,52",,,77,,3122
-79.37579,43.644045,5229078,1099908,2009,2009-04-18T04:00:00.000Z,1534,15,YONGE ST,LAKE SHORE W BLVD E, ,Expressway,Toronto and East York,43.644045,-79.37579,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,Minimal,0,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"51,52",,,77,,3123
-79.37579,43.644045,5229079,1099908,2009,2009-04-18T04:00:00.000Z,1534,15,YONGE ST,LAKE SHORE W BLVD E, ,Expressway,Toronto and East York,43.644045,-79.37579,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,0 to 4,Minimal,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"51,52",,,77,,3124
-79.37579,43.644045,5229080,1099908,2009,2009-04-18T04:00:00.000Z,1534,15,YONGE ST,LAKE SHORE W BLVD E, ,Expressway,Toronto and East York,43.644045,-79.37579,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,0 to 4,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"51,52",,,77,,3125
-79.37579,43.644045,5229081,1099908,2009,2009-04-18T04:00:00.000Z,1534,15,YONGE ST,LAKE SHORE W BLVD E, ,Expressway,Toronto and East York,43.644045,-79.37579,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,0 to 4,Minimal,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"51,52",,,77,,3126
-79.37579,43.644045,5229082,1099908,2009,2009-04-18T04:00:00.000Z,1534,15,YONGE ST,LAKE SHORE W BLVD E, ,Expressway,Toronto and East York,43.644045,-79.37579,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,Minor,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"51,52",,,77,,3127
-79.37579,43.644045,5229083,1099908,2009,2009-04-18T04:00:00.000Z,1534,15,YONGE ST,LAKE SHORE W BLVD E, ,Expressway,Toronto and East York,43.644045,-79.37579,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,0 to 4,Major,0, ,Other, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"51,52",,,77,,3128
-79.37579,43.644045,5229084,1099908,2009,2009-04-18T04:00:00.000Z,1534,15,YONGE ST,LAKE SHORE W BLVD E, ,Expressway,Toronto and East York,43.644045,-79.37579,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,35 to 39,Minimal,0,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive, , , , , , , , ,Yes, , , , ,Yes, ,Yes,Yes, , ,"51,52",,,77,,3129
-79.37519,43.798345,7857412,1372876,2013,2013-06-21T04:00:00.000Z,1535,15,PINEWAY BLVD,BERNICK RD, ,Local,North York,43.798345,-79.37519,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,0,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Inattentive, , , , , , ,Yes, ,Yes, , , , , , ,Yes, , , ,33,,,49,,3130
-79.37519,43.798345,7857413,1372876,2013,2013-06-21T04:00:00.000Z,1535,15,PINEWAY BLVD,BERNICK RD, ,Local,North York,43.798345,-79.37519,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,0,Unknown,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , ,Yes, ,Yes, , , , , , ,Yes, , , ,33,,,49,,3131
-79.320651,43.691435,80238796,5000811243,2015,2015-05-15T04:00:00.000Z,1535,15,MORTIMER AVE,GLEBEMOUNT AVE, ,Minor Arterial,Toronto and East York,43.691435,-79.320651,Intersection,At Intersection,Stop Sign,Clear,Daylight,Wet,Non-Fatal Injury,Angle,Driver,15 to 19,None,0,North,"Automobile, Station Wagon",Going Ahead,Failed to Yield Right of Way,Inattentive, , , , , , , , ,Yes,Yes, , , , , ,Yes, , , ,54,,,59,,3132
-79.320651,43.691435,80238797,5000811243,2015,2015-05-15T04:00:00.000Z,1535,15,MORTIMER AVE,GLEBEMOUNT AVE, ,Minor Arterial,Toronto and East York,43.691435,-79.320651,Intersection,At Intersection,Stop Sign,Clear,Daylight,Wet,Non-Fatal Injury,Angle,Motorcycle Driver,55 to 59,Major,0,East,Motorcycle,Overtaking,Driving Properly,Normal, , , , , , , , ,Yes,Yes, , , , , ,Yes, , , ,54,,,59,,3133
-79.409953,43.665316,80785472,6002164193,2016,2016-12-06T05:00:00.000Z,1535,15,BLOOR ST W,ALBANY AVE, ,Major Arterial,Toronto and East York,43.665316,-79.409953,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,None,0,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive, , , , , , , ,Yes,Yes, , , , , , ,Yes, , , ,14,,,79,,3134
-79.409953,43.665316,80785473,6002164193,2016,2016-12-06T05:00:00.000Z,1535,15,BLOOR ST W,ALBANY AVE, ,Major Arterial,Toronto and East York,43.665316,-79.409953,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,65 to 69,Major,0,West,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal, ,Yes,Yes, , , , , , ,Yes, , , ,14,,,79,,3135
-79.205592,43.763976,80945140,8001122394,2018,2018-06-20T04:00:00.000Z,1535,15,LAWRENCE AVE E,ORTON PARK RD,3 m South of,Major Arterial,Scarborough,43.763976,-79.205592,Intersection,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,None,0, , , , , , , , , , , ,Yes, ,Yes, , , , ,Yes, ,Yes, , , ,43,,,137,,3136
